source,sourceUrl,target,targetUrl
Ohio Players,https://www.allmusic.com/artist/ohio-players-mn0000390390,Prince,https://www.allmusic.com/artist/prince-mn0000361393
Stevie Wonder,https://www.allmusic.com/artist/stevie-wonder-mn0000622805,Prince,https://www.allmusic.com/artist/prince-mn0000361393
Betty Davis,https://www.allmusic.com/artist/betty-davis-mn0000058438,Prince,https://www.allmusic.com/artist/prince-mn0000361393
Bootsy Collins,https://www.allmusic.com/artist/bootsy-collins-mn0000107139,Prince,https://www.allmusic.com/artist/prince-mn0000361393
Rufus,https://www.allmusic.com/artist/rufus-mn0000302685,Prince,https://www.allmusic.com/artist/prince-mn0000361393
Sylvester,https://www.allmusic.com/artist/sylvester-mn0000756291,Prince,https://www.allmusic.com/artist/prince-mn0000361393
Prince,https://www.allmusic.com/artist/prince-mn0000361393,D'Angelo,https://www.allmusic.com/artist/dangelo-mn0000134600
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Janet Jackson,https://www.allmusic.com/artist/janet-jackson-mn0000208774
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Jason Derulo,https://www.allmusic.com/artist/jason-derulo-mn0000643543
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Lenny Kravitz,https://www.allmusic.com/artist/lenny-kravitz-mn0000200074
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Miguel,https://www.allmusic.com/artist/miguel-mn0002570457
Prince,https://www.allmusic.com/artist/prince-mn0000361393,R. Kelly,https://www.allmusic.com/artist/r-kelly-mn0000319347
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Shakira,https://www.allmusic.com/artist/shakira-mn0000790797
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Terence Trent D'Arby,https://www.allmusic.com/artist/terence-trent-darby-mn0000017877
Prince,https://www.allmusic.com/artist/prince-mn0000361393,The-Dream,https://www.allmusic.com/artist/the-dream-mn0001028077
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Adam Lambert,https://www.allmusic.com/artist/adam-lambert-mn0001532591
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Beck,https://www.allmusic.com/artist/beck-mn0000124492
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Bruno Mars,https://www.allmusic.com/artist/bruno-mars-mn0001032082
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Cameo,https://www.allmusic.com/artist/cameo-mn0000944349
Prince,https://www.allmusic.com/artist/prince-mn0000361393,HAIM,https://www.allmusic.com/artist/haim-mn0003051113
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Jenevieve,https://www.allmusic.com/artist/jenevieve-mn0004067091
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Kesha,https://www.allmusic.com/artist/kesha-mn0000080358
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Madonna,https://www.allmusic.com/artist/madonna-mn0000237205
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Maxwell,https://www.allmusic.com/artist/maxwell-mn0000866491
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Meshell Ndegeocello,https://www.allmusic.com/artist/meshell-ndegeocello-mn0000402351
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Morris Day,https://www.allmusic.com/artist/morris-day-mn0000930642
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Nervo,https://www.allmusic.com/artist/nervo-mn0002473131
Prince,https://www.allmusic.com/artist/prince-mn0000361393,OutKast,https://www.allmusic.com/artist/outkast-mn0000420381
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Ready for the World,https://www.allmusic.com/artist/ready-for-the-world-mn0000408500
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Seal,https://www.allmusic.com/artist/seal-mn0000576718
Prince,https://www.allmusic.com/artist/prince-mn0000361393,The Weeknd,https://www.allmusic.com/artist/the-weeknd-mn0002674162
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Bobby Brown,https://www.allmusic.com/artist/bobby-brown-mn0000061044
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Digital Underground,https://www.allmusic.com/artist/digital-underground-mn0000258276
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Ginuwine,https://www.allmusic.com/artist/ginuwine-mn0000662797
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Jonas Brothers,https://www.allmusic.com/artist/jonas-brothers-mn0000548397
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Musiq Soulchild,https://www.allmusic.com/artist/musiq-soulchild-mn0000935739
Prince,https://www.allmusic.com/artist/prince-mn0000361393,P.M. Dawn,https://www.allmusic.com/artist/pm-dawn-mn0000741718
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Paloma Ford,https://www.allmusic.com/artist/paloma-ford-mn0001942836
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Panic! At the Disco,https://www.allmusic.com/artist/panic%21-at-the-disco-mn0000318085
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Tevin Campbell,https://www.allmusic.com/artist/tevin-campbell-mn0000030928
Prince,https://www.allmusic.com/artist/prince-mn0000361393,The Egyptian Lover,https://www.allmusic.com/artist/the-egyptian-lover-mn0000179465
Prince,https://www.allmusic.com/artist/prince-mn0000361393,The Family Stand,https://www.allmusic.com/artist/the-family-stand-mn0000052817
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Tony Rich,https://www.allmusic.com/artist/tony-rich-mn0000157311
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Dâm-Funk,https://www.allmusic.com/artist/d%C3%A2m-funk-mn0000985124
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Justin Bieber,https://www.allmusic.com/artist/justin-bieber-mn0002165952
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Khalid,https://www.allmusic.com/artist/khalid-mn0000095880
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Marsha Ambrosius,https://www.allmusic.com/artist/marsha-ambrosius-mn0000478173
Prince,https://www.allmusic.com/artist/prince-mn0000361393,N.E.R.D,https://www.allmusic.com/artist/nerd-mn0000374853
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Sa-Ra Creative Partners,https://www.allmusic.com/artist/sa-ra-creative-partners-mn0000955123
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Taio Cruz,https://www.allmusic.com/artist/taio-cruz-mn0000570155
Prince,https://www.allmusic.com/artist/prince-mn0000361393,The Afghan Whigs,https://www.allmusic.com/artist/the-afghan-whigs-mn0000602859
Prince,https://www.allmusic.com/artist/prince-mn0000361393,The Convenience,https://www.allmusic.com/artist/the-convenience-mn0004142801
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Tonéx,https://www.allmusic.com/artist/ton%C3%A9x-mn0000622277
Prince,https://www.allmusic.com/artist/prince-mn0000361393,AJ Mitchell,https://www.allmusic.com/artist/aj-mitchell-mn0003779965
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Aston Merrygold,https://www.allmusic.com/artist/aston-merrygold-mn0002128943
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Big Boi,https://www.allmusic.com/artist/big-boi-mn0000046458
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Bonnie McKee,https://www.allmusic.com/artist/bonnie-mckee-mn0000770809
Prince,https://www.allmusic.com/artist/prince-mn0000361393,CIL,https://www.allmusic.com/artist/cil-mn0004006594
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Delicate Steve,https://www.allmusic.com/artist/delicate-steve-mn0002521925
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Elohim,https://www.allmusic.com/artist/elohim-mn0003659356
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Fantastic Negrito,https://www.allmusic.com/artist/fantastic-negrito-mn0003373899
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Fat Tony,https://www.allmusic.com/artist/fat-tony-mn0003669532
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Francesco Yates,https://www.allmusic.com/artist/francesco-yates-mn0003278115
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Frank Ocean,https://www.allmusic.com/artist/frank-ocean-mn0002592086
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Ghost Dawg,https://www.allmusic.com/artist/ghost-dawg-mn0002413740
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Gladius James,https://www.allmusic.com/artist/gladius-james-mn0003689116
Prince,https://www.allmusic.com/artist/prince-mn0000361393,H.E.R.,https://www.allmusic.com/artist/her-mn0002425680
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Intellexual,https://www.allmusic.com/artist/intellexual-mn0003817025
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Jam & Lewis,https://www.allmusic.com/artist/jam-lewis-mn0000783808
Prince,https://www.allmusic.com/artist/prince-mn0000361393,James Arthur,https://www.allmusic.com/artist/james-arthur-mn0003041321
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Janelle Monáe,https://www.allmusic.com/artist/janelle-mon%C3%A1e-mn0000868086
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Jessie J,https://www.allmusic.com/artist/jessie-j-mn0002595668
Prince,https://www.allmusic.com/artist/prince-mn0000361393,John Newman,https://www.allmusic.com/artist/john-newman-mn0002996996
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Joseph Angel,https://www.allmusic.com/artist/joseph-angel-mn0000973779
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Junior Mesa,https://www.allmusic.com/artist/junior-mesa-mn0003981978
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Kimbra,https://www.allmusic.com/artist/kimbra-mn0002593754
Prince,https://www.allmusic.com/artist/prince-mn0000361393,LA Priest,https://www.allmusic.com/artist/la-priest-mn0003368963
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Lo Fidelity Allstars,https://www.allmusic.com/artist/lo-fidelity-allstars-mn0000827859
Prince,https://www.allmusic.com/artist/prince-mn0000361393,M.I.L.K.,https://www.allmusic.com/artist/milk-mn0003569214
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Marc Antoine,https://www.allmusic.com/artist/marc-antoine-mn0000570082
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Nelly Furtado,https://www.allmusic.com/artist/nelly-furtado-mn0000861687
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Nick Jonas,https://www.allmusic.com/artist/nick-jonas-mn0002515882
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Onuinu,https://www.allmusic.com/artist/onuinu-mn0002934185
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Playboi Carti,https://www.allmusic.com/artist/playboi-carti-mn0003569215
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Raphael Saadiq,https://www.allmusic.com/artist/raphael-saadiq-mn0000402249
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Reggie Becton,https://www.allmusic.com/artist/reggie-becton-mn0004324269
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Sam Lao,https://www.allmusic.com/artist/sam-lao-mn0003593696
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Shafiq Husayn,https://www.allmusic.com/artist/shafiq-husayn-mn0000345847
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Shakespears Sister,https://www.allmusic.com/artist/shakespears-sister-mn0000156876
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Shawn Hook,https://www.allmusic.com/artist/shawn-hook-mn0002926957
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Shelley FKA DRAM,https://www.allmusic.com/artist/shelley-fka-dram-mn0003971637
Prince,https://www.allmusic.com/artist/prince-mn0000361393,SHINee,https://www.allmusic.com/artist/shinee-mn0002776527
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Stokley,https://www.allmusic.com/artist/stokley-mn0003622545
Prince,https://www.allmusic.com/artist/prince-mn0000361393,STS9,https://www.allmusic.com/artist/sts9-mn0002683904
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Tate Tucker,https://www.allmusic.com/artist/tate-tucker-mn0003791480
Prince,https://www.allmusic.com/artist/prince-mn0000361393,The Deele,https://www.allmusic.com/artist/the-deele-mn0000146796
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Walk the Moon,https://www.allmusic.com/artist/walk-the-moon-mn0000230297
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Watch the Duck,https://www.allmusic.com/artist/watch-the-duck-mn0003026059
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Wens,https://www.allmusic.com/artist/wens-mn0003610037
Prince,https://www.allmusic.com/artist/prince-mn0000361393,World Party,https://www.allmusic.com/artist/world-party-mn0000958768
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Xay Capisce,https://www.allmusic.com/artist/xay-capisce-mn0003846362
Prince,https://www.allmusic.com/artist/prince-mn0000361393,Lola Young,https://www.allmusic.com/artist/lola-young-mn0003886373
Blue Cheer,https://www.allmusic.com/artist/blue-cheer-mn0000059537,Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438
The Who,https://www.allmusic.com/artist/the-who-mn0000577627,Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438
The Yardbirds,https://www.allmusic.com/artist/the-yardbirds-mn0000489303,Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438
Yes,https://www.allmusic.com/artist/yes-mn0000685647,Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438
Iron Butterfly,https://www.allmusic.com/artist/iron-butterfly-mn0000772567,Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438
John Mayall,https://www.allmusic.com/artist/john-mayall-mn0000238495,Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438
The Crazy World of Arthur Brown,https://www.allmusic.com/artist/the-crazy-world-of-arthur-brown-mn0000134657,Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438
Vanilla Fudge,https://www.allmusic.com/artist/vanilla-fudge-mn0000311674,Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438
Screaming Lord Sutch,https://www.allmusic.com/artist/screaming-lord-sutch-mn0000312352,Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438
The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438
The Kinks,https://www.allmusic.com/artist/the-kinks-mn0000100160,Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Accept,https://www.allmusic.com/artist/accept-mn0000925837
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Boris,https://www.allmusic.com/artist/boris-mn0000075383
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Cathedral,https://www.allmusic.com/artist/cathedral-mn0000179809
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Electric Wizard,https://www.allmusic.com/artist/electric-wizard-mn0000164175
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Kiss,https://www.allmusic.com/artist/kiss-mn0000084209
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Manowar,https://www.allmusic.com/artist/manowar-mn0000673208
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Metallica,https://www.allmusic.com/artist/metallica-mn0000446509
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Ministry,https://www.allmusic.com/artist/ministry-mn0000420133
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Misfits,https://www.allmusic.com/artist/misfits-mn0000891063
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Overkill,https://www.allmusic.com/artist/overkill-mn0000420504
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Pantera,https://www.allmusic.com/artist/pantera-mn0000005441
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Queens of the Stone Age,https://www.allmusic.com/artist/queens-of-the-stone-age-mn0000376422
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Queensrÿche,https://www.allmusic.com/artist/queensr%C3%BFche-mn0000315339
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Sepultura,https://www.allmusic.com/artist/sepultura-mn0000741746
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Soundgarden,https://www.allmusic.com/artist/soundgarden-mn0000001098
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Suicidal Tendencies,https://www.allmusic.com/artist/suicidal-tendencies-mn0000579839
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,System of a Down,https://www.allmusic.com/artist/system-of-a-down-mn0000005501
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Van Halen,https://www.allmusic.com/artist/van-halen-mn0000260206
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Venom,https://www.allmusic.com/artist/venom-mn0000315403
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Audioslave,https://www.allmusic.com/artist/audioslave-mn0000040743
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Coheed and Cambria,https://www.allmusic.com/artist/coheed-and-cambria-mn0000105030
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Cradle of Filth,https://www.allmusic.com/artist/cradle-of-filth-mn0000779670
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Danzig,https://www.allmusic.com/artist/danzig-mn0000957085
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Entombed,https://www.allmusic.com/artist/entombed-mn0000741177
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Faith No More,https://www.allmusic.com/artist/faith-no-more-mn0000134729
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Fear Factory,https://www.allmusic.com/artist/fear-factory-mn0000167320
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,King's X,https://www.allmusic.com/artist/kings-x-mn0000771419
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Machine Head,https://www.allmusic.com/artist/machine-head-mn0000221445
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Mastodon,https://www.allmusic.com/artist/mastodon-mn0000382565
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,My Dying Bride,https://www.allmusic.com/artist/my-dying-bride-mn0000617901
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Opeth,https://www.allmusic.com/artist/opeth-mn0000400717
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Pelican,https://www.allmusic.com/artist/pelican-mn0000307604
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Screaming Trees,https://www.allmusic.com/artist/screaming-trees-mn0000312353
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Spinal Tap,https://www.allmusic.com/artist/spinal-tap-mn0000012654
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Sunn O))),https://www.allmusic.com/artist/sunn-o-mn0000924250
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Tenacious D,https://www.allmusic.com/artist/tenacious-d-mn0000017021
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,The Darkness,https://www.allmusic.com/artist/the-darkness-mn0000141683
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Acid Mothers Temple,https://www.allmusic.com/artist/acid-mothers-temple-mn0000585520
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Alice in Chains,https://www.allmusic.com/artist/alice-in-chains-mn0000007920
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Atreyu,https://www.allmusic.com/artist/atreyu-mn0000048811
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Band of Susans,https://www.allmusic.com/artist/band-of-susans-mn0000138446
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Biohazard,https://www.allmusic.com/artist/biohazard-mn0000097325
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Black Flag,https://www.allmusic.com/artist/black-flag-mn0000091650
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Black Mountain,https://www.allmusic.com/artist/black-mountain-mn0000950037
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Bolt Thrower,https://www.allmusic.com/artist/bolt-thrower-mn0000766533
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Candlebox,https://www.allmusic.com/artist/candlebox-mn0000543595
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Carcass,https://www.allmusic.com/artist/carcass-mn0000794926
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Celtic Frost,https://www.allmusic.com/artist/celtic-frost-mn0000191063
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Clutch,https://www.allmusic.com/artist/clutch-mn0000154417
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Coal Chamber,https://www.allmusic.com/artist/coal-chamber-mn0000791734
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Dead Confederate,https://www.allmusic.com/artist/dead-confederate-mn0000536329
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Deftones,https://www.allmusic.com/artist/deftones-mn0000813946
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Dinosaur Jr.,https://www.allmusic.com/artist/dinosaur-jr-mn0000219483
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Disturbed,https://www.allmusic.com/artist/disturbed-mn0000175579
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Fu Manchu,https://www.allmusic.com/artist/fu-manchu-mn0000988529
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Godflesh,https://www.allmusic.com/artist/godflesh-mn0000561715
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Godsmack,https://www.allmusic.com/artist/godsmack-mn0000665860
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Isis,https://www.allmusic.com/artist/isis-mn0000108468
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Korn,https://www.allmusic.com/artist/korn-mn0000112789
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Kyuss,https://www.allmusic.com/artist/kyuss-mn0000776011
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Lamb of God,https://www.allmusic.com/artist/lamb-of-god-mn0000781350
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Lightning Bolt,https://www.allmusic.com/artist/lightning-bolt-mn0000825209
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Mercyful Fate,https://www.allmusic.com/artist/mercyful-fate-mn0000343954
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Monster Magnet,https://www.allmusic.com/artist/monster-magnet-mn0000495455
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Morbid Angel,https://www.allmusic.com/artist/morbid-angel-mn0000928351
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Napalm Death,https://www.allmusic.com/artist/napalm-death-mn0000371258
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Neurosis,https://www.allmusic.com/artist/neurosis-mn0000388198
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Nickelback,https://www.allmusic.com/artist/nickelback-mn0000868616
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Otep,https://www.allmusic.com/artist/otep-mn0000896600
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Papa Roach,https://www.allmusic.com/artist/papa-roach-mn0000007731
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Poison the Well,https://www.allmusic.com/artist/poison-the-well-mn0000298225
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Ratt,https://www.allmusic.com/artist/ratt-mn0000340152
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Saxon,https://www.allmusic.com/artist/saxon-mn0000259800
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Slipknot,https://www.allmusic.com/artist/slipknot-mn0000750742
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Staind,https://www.allmusic.com/artist/staind-mn0000178799
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Tesla,https://www.allmusic.com/artist/tesla-mn0000029808
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Testament,https://www.allmusic.com/artist/testament-mn0000751910
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Twisted Sister,https://www.allmusic.com/artist/twisted-sister-mn0000165663
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Voivod,https://www.allmusic.com/artist/voivod-mn0000186096
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,W.A.S.P.,https://www.allmusic.com/artist/wasp-mn0000815090
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,White Zombie,https://www.allmusic.com/artist/white-zombie-mn0000820115
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Zeni Geva,https://www.allmusic.com/artist/zeni-geva-mn0000598667
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,.45 Grave,https://www.allmusic.com/artist/45-grave-mn0000919717
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,A Perfect Circle,https://www.allmusic.com/artist/a-perfect-circle-mn0000479149
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Boredoms,https://www.allmusic.com/artist/boredoms-mn0000770540
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Cannibal Corpse,https://www.allmusic.com/artist/cannibal-corpse-mn0000545534
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Chevelle,https://www.allmusic.com/artist/chevelle-mn0000091549
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Dead Meadow,https://www.allmusic.com/artist/dead-meadow-mn0000223523
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Death,https://www.allmusic.com/artist/death-mn0001043986
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Def Leppard,https://www.allmusic.com/artist/def-leppard-mn0000193320
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Die Krupps,https://www.allmusic.com/artist/die-krupps-mn0000824122
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Downset,https://www.allmusic.com/artist/downset-mn0000168110
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Dream Theater,https://www.allmusic.com/artist/dream-theater-mn0000803544
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Dungen,https://www.allmusic.com/artist/dungen-mn0000611051
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Great White,https://www.allmusic.com/artist/great-white-mn0000799100
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Harvey Milk,https://www.allmusic.com/artist/harvey-milk-mn0000951658
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Iced Earth,https://www.allmusic.com/artist/iced-earth-mn0000769486
